fecha,anio,mes,linea,afluencia
2005-10-12,2005,Octubre,Línea 1,211749
2005-10-12,2005,Octubre,Línea 2,NaN
2005-10-12,2005,Octubre,Línea 4,NaN
2005-10-13,2005,Octubre,Línea 7,NaN
2005-10-13,2005,Octubre,Línea 5,NaN
2005-10-13,2005,Octubre,Línea 2,NaN
2005-10-13,2005,Octubre,Línea 3,NaN
2005-10-13,2005,Octubre,Línea 6,NaN
2005-10-13,2005,Octubre,Línea 4,NaN
2005-10-13,2005,Octubre,Línea 1,235016
2005-10-14,2005,Octubre,Línea 1,216301
2005-10-14,2005,Octubre,Línea 4,NaN
2005-10-14,2005,Octubre,Línea 5,NaN
2005-10-14,2005,Octubre,Línea 6,NaN
2005-10-14,2005,Octubre,Línea 3,NaN
2005-10-14,2005,Octubre,Línea 7,NaN
2005-10-14,2005,Octubre,Línea 2,NaN
2005-10-15,2005,Octubre,Línea 1,90167
2005-10-15,2005,Octubre,Línea 7,NaN
2005-10-15,2005,Octubre,Línea 2,NaN
2005-10-15,2005,Octubre,Línea 6,NaN
2005-10-15,2005,Octubre,Línea 3,NaN
2005-10-15,2005,Octubre,Línea 5,NaN
2005-10-15,2005,Octubre,Línea 4,NaN
2005-10-16,2005,Octubre,Línea 7,NaN
2005-10-16,2005,Octubre,Línea 6,NaN
2005-10-16,2005,Octubre,Línea 4,NaN
2005-10-16,2005,Octubre,Línea 5,NaN
2005-10-16,2005,Octubre,Línea 1,121137
2005-10-16,2005,Octubre,Línea 2,NaN
2005-10-16,2005,Octubre,Línea 3,NaN
2005-10-17,2005,Octubre,Línea 1,207076
2005-10-17,2005,Octubre,Línea 7,NaN
2005-10-17,2005,Octubre,Línea 4,NaN
2005-10-17,2005,Octubre,Línea 2,NaN
2005-10-17,2005,Octubre,Línea 6,NaN
2005-10-17,2005,Octubre,Línea 3,NaN
2005-10-17,2005,Octubre,Línea 5,NaN
2005-10-18,2005,Octubre,Línea 3,NaN
2005-10-18,2005,Octubre,Línea 5,NaN
2005-10-18,2005,Octubre,Línea 6,NaN
2005-10-18,2005,Octubre,Línea 7,NaN
2005-10-18,2005,Octubre,Línea 1,150732
2005-10-18,2005,Octubre,Línea 2,NaN
2005-10-18,2005,Octubre,Línea 4,NaN
2005-10-19,2005,Octubre,Línea 1,233208
2005-10-19,2005,Octubre,Línea 6,NaN
2005-10-19,2005,Octubre,Línea 3,NaN
2005-10-19,2005,Octubre,Línea 7,NaN
2005-10-19,2005,Octubre,Línea 2,NaN
2005-10-19,2005,Octubre,Línea 5,NaN
2005-10-19,2005,Octubre,Línea 4,NaN
2005-10-20,2005,Octubre,Línea 7,NaN
2005-10-20,2005,Octubre,Línea 4,NaN
2005-10-20,2005,Octubre,Línea 2,NaN
2005-10-20,2005,Octubre,Línea 6,NaN
2005-10-20,2005,Octubre,Línea 3,NaN
2005-10-20,2005,Octubre,Línea 1,260360
2005-10-20,2005,Octubre,Línea 5,NaN
2005-10-21,2005,Octubre,Línea 1,220772
2005-10-21,2005,Octubre,Línea 5,NaN
2005-10-21,2005,Octubre,Línea 3,NaN
2005-10-21,2005,Octubre,Línea 7,NaN
2005-10-21,2005,Octubre,Línea 2,NaN
2005-10-21,2005,Octubre,Línea 4,NaN
2005-10-21,2005,Octubre,Línea 6,NaN
2005-10-22,2005,Octubre,Línea 2,NaN
2005-10-22,2005,Octubre,Línea 7,NaN
2005-10-22,2005,Octubre,Línea 1,96299
2005-10-22,2005,Octubre,Línea 5,NaN
2005-10-22,2005,Octubre,Línea 6,NaN
2005-10-22,2005,Octubre,Línea 3,NaN
2005-10-22,2005,Octubre,Línea 4,NaN
2005-10-23,2005,Octubre,Línea 7,NaN
2005-10-23,2005,Octubre,Línea 5,NaN
2005-10-23,2005,Octubre,Línea 1,118423
2005-10-23,2005,Octubre,Línea 3,NaN
2005-10-23,2005,Octubre,Línea 6,NaN
2005-10-23,2005,Octubre,Línea 2,NaN
2005-10-23,2005,Octubre,Línea 4,NaN
2005-10-24,2005,Octubre,Línea 3,NaN
2005-10-24,2005,Octubre,Línea 7,NaN
2005-10-24,2005,Octubre,Línea 1,214043
2005-10-24,2005,Octubre,Línea 5,NaN
2005-10-24,2005,Octubre,Línea 6,NaN
2005-10-24,2005,Octubre,Línea 2,NaN
2005-10-24,2005,Octubre,Línea 4,NaN
2005-10-25,2005,Octubre,Línea 5,NaN
2005-10-25,2005,Octubre,Línea 2,NaN
2005-10-25,2005,Octubre,Línea 6,NaN
2005-10-25,2005,Octubre,Línea 7,NaN
2005-10-25,2005,Octubre,Línea 1,218329
2005-10-25,2005,Octubre,Línea 4,NaN
2005-10-25,2005,Octubre,Línea 3,NaN
2005-10-26,2005,Octubre,Línea 4,NaN
2005-10-26,2005,Octubre,Línea 5,NaN
2005-10-26,2005,Octubre,Línea 6,NaN
2005-10-26,2005,Octubre,Línea 7,NaN
2005-10-26,2005,Octubre,Línea 1,223572
2005-10-26,2005,Octubre,Línea 2,NaN
2005-10-26,2005,Octubre,Línea 3,NaN
2005-10-27,2005,Octubre,Línea 1,191641
2005-10-27,2005,Octubre,Línea 4,NaN
2005-10-27,2005,Octubre,Línea 2,NaN
2005-10-27,2005,Octubre,Línea 3,NaN
2005-10-27,2005,Octubre,Línea 7,NaN
2005-10-27,2005,Octubre,Línea 5,NaN
2005-10-27,2005,Octubre,Línea 6,NaN
2005-10-28,2005,Octubre,Línea 4,NaN
2005-10-28,2005,Octubre,Línea 5,NaN
2005-10-28,2005,Octubre,Línea 6,NaN
2005-10-28,2005,Octubre,Línea 7,NaN
2005-10-28,2005,Octubre,Línea 1,247969
2005-10-28,2005,Octubre,Línea 2,NaN
2005-10-28,2005,Octubre,Línea 3,NaN
2005-10-29,2005,Octubre,Línea 5,NaN
2005-10-29,2005,Octubre,Línea 6,NaN
2005-10-29,2005,Octubre,Línea 7,NaN
2005-10-29,2005,Octubre,Línea 1,72985
2005-10-29,2005,Octubre,Línea 2,NaN
2005-10-29,2005,Octubre,Línea 3,NaN
2005-10-29,2005,Octubre,Línea 4,NaN
2005-10-30,2005,Octubre,Línea 2,NaN
2005-10-30,2005,Octubre,Línea 3,NaN
2005-10-30,2005,Octubre,Línea 6,NaN
2005-10-30,2005,Octubre,Línea 4,NaN
2005-10-30,2005,Octubre,Línea 5,NaN
2005-10-30,2005,Octubre,Línea 7,NaN
2005-10-30,2005,Octubre,Línea 1,120896
2005-10-31,2005,Octubre,Línea 2,NaN
2005-10-31,2005,Octubre,Línea 6,NaN
2005-10-31,2005,Octubre,Línea 1,213697
2005-10-31,2005,Octubre,Línea 5,NaN
2005-10-31,2005,Octubre,Línea 7,NaN
2005-10-31,2005,Octubre,Línea 4,NaN
2005-10-31,2005,Octubre,Línea 3,NaN
2005-11-01,2005,Noviembre,Línea 5,NaN
2005-11-01,2005,Noviembre,Línea 6,NaN
2005-11-01,2005,Noviembre,Línea 7,NaN
2005-11-01,2005,Noviembre,Línea 1,188716
2005-11-01,2005,Noviembre,Línea 4,NaN
2005-11-01,2005,Noviembre,Línea 2,NaN
2005-11-01,2005,Noviembre,Línea 3,NaN
2005-11-02,2005,Noviembre,Línea 5,NaN
2005-11-02,2005,Noviembre,Línea 6,NaN
2005-11-02,2005,Noviembre,Línea 7,NaN
2005-11-02,2005,Noviembre,Línea 4,NaN
2005-11-02,2005,Noviembre,Línea 1,106756
2005-11-02,2005,Noviembre,Línea 2,NaN
2005-11-02,2005,Noviembre,Línea 3,NaN
2005-11-03,2005,Noviembre,Línea 1,222354
2005-11-03,2005,Noviembre,Línea 7,NaN
2005-11-03,2005,Noviembre,Línea 2,NaN
2005-11-03,2005,Noviembre,Línea 5,NaN
2005-11-03,2005,Noviembre,Línea 6,NaN
2005-11-03,2005,Noviembre,Línea 4,NaN
2005-11-03,2005,Noviembre,Línea 3,NaN
2005-11-04,2005,Noviembre,Línea 1,187477
2005-11-04,2005,Noviembre,Línea 2,NaN
2005-11-04,2005,Noviembre,Línea 5,NaN
2005-11-04,2005,Noviembre,Línea 6,NaN
2005-11-04,2005,Noviembre,Línea 7,NaN
2005-11-04,2005,Noviembre,Línea 4,NaN
2005-11-04,2005,Noviembre,Línea 3,NaN
2005-11-05,2005,Noviembre,Línea 7,NaN
2005-11-05,2005,Noviembre,Línea 2,NaN
2005-11-05,2005,Noviembre,Línea 5,NaN
2005-11-05,2005,Noviembre,Línea 6,NaN
2005-11-05,2005,Noviembre,Línea 3,NaN
2005-11-05,2005,Noviembre,Línea 1,157045
2005-11-05,2005,Noviembre,Línea 4,NaN
2005-11-06,2005,Noviembre,Línea 7,NaN
2005-11-06,2005,Noviembre,Línea 5,NaN
2005-11-06,2005,Noviembre,Línea 6,NaN
2005-11-06,2005,Noviembre,Línea 1,83658
2005-11-06,2005,Noviembre,Línea 3,NaN
2005-11-06,2005,Noviembre,Línea 2,NaN
2005-11-06,2005,Noviembre,Línea 4,NaN
2005-11-07,2005,Noviembre,Línea 7,NaN
2005-11-07,2005,Noviembre,Línea 4,NaN
2005-11-07,2005,Noviembre,Línea 1,223459
2005-11-07,2005,Noviembre,Línea 2,NaN
2005-11-07,2005,Noviembre,Línea 6,NaN
2005-11-07,2005,Noviembre,Línea 5,NaN
2005-11-07,2005,Noviembre,Línea 3,NaN
2005-11-08,2005,Noviembre,Línea 7,NaN
2005-11-08,2005,Noviembre,Línea 5,NaN
2005-11-08,2005,Noviembre,Línea 2,NaN
2005-11-08,2005,Noviembre,Línea 6,NaN
2005-11-08,2005,Noviembre,Línea 1,162998
2005-11-08,2005,Noviembre,Línea 4,NaN
2005-11-08,2005,Noviembre,Línea 3,NaN
2005-11-09,2005,Noviembre,Línea 4,NaN
2005-11-09,2005,Noviembre,Línea 5,NaN
2005-11-09,2005,Noviembre,Línea 3,NaN
2005-11-09,2005,Noviembre,Línea 1,230497
2005-11-09,2005,Noviembre,Línea 6,NaN
2005-11-09,2005,Noviembre,Línea 7,NaN
2005-11-09,2005,Noviembre,Línea 2,NaN
2005-11-10,2005,Noviembre,Línea 2,NaN
2005-11-10,2005,Noviembre,Línea 3,NaN
2005-11-10,2005,Noviembre,Línea 5,NaN
2005-11-10,2005,Noviembre,Línea 6,NaN
2005-11-10,2005,Noviembre,Línea 4,NaN
2005-11-10,2005,Noviembre,Línea 7,NaN
2005-11-10,2005,Noviembre,Línea 1,227223
2005-11-11,2005,Noviembre,Línea 4,NaN
2005-11-11,2005,Noviembre,Línea 3,NaN
2005-11-11,2005,Noviembre,Línea 7,NaN
2005-11-11,2005,Noviembre,Línea 1,235139
2005-11-11,2005,Noviembre,Línea 2,NaN
2005-11-11,2005,Noviembre,Línea 5,NaN
2005-11-11,2005,Noviembre,Línea 6,NaN
2005-11-12,2005,Noviembre,Línea 1,136907
2005-11-12,2005,Noviembre,Línea 7,NaN
2005-11-12,2005,Noviembre,Línea 2,NaN
2005-11-12,2005,Noviembre,Línea 5,NaN
2005-11-12,2005,Noviembre,Línea 6,NaN
2005-11-12,2005,Noviembre,Línea 4,NaN
2005-11-12,2005,Noviembre,Línea 3,NaN
2005-11-13,2005,Noviembre,Línea 4,NaN
2005-11-13,2005,Noviembre,Línea 2,NaN
2005-11-13,2005,Noviembre,Línea 1,66944
2005-11-13,2005,Noviembre,Línea 5,NaN
2005-11-13,2005,Noviembre,Línea 6,NaN
2005-11-13,2005,Noviembre,Línea 3,NaN
2005-11-13,2005,Noviembre,Línea 7,NaN
2005-11-14,2005,Noviembre,Línea 1,237957
2005-11-14,2005,Noviembre,Línea 2,NaN
2005-11-14,2005,Noviembre,Línea 7,NaN
2005-11-14,2005,Noviembre,Línea 5,NaN
2005-11-14,2005,Noviembre,Línea 4,NaN
2005-11-14,2005,Noviembre,Línea 6,NaN
2005-11-14,2005,Noviembre,Línea 3,NaN
2005-11-15,2005,Noviembre,Línea 7,NaN
2005-11-15,2005,Noviembre,Línea 5,NaN
2005-11-15,2005,Noviembre,Línea 6,NaN
2005-11-15,2005,Noviembre,Línea 1,233278
2005-11-15,2005,Noviembre,Línea 2,NaN
2005-11-15,2005,Noviembre,Línea 3,NaN
2005-11-15,2005,Noviembre,Línea 4,NaN
2005-11-16,2005,Noviembre,Línea 1,231373
2005-11-16,2005,Noviembre,Línea 5,NaN
2005-11-16,2005,Noviembre,Línea 3,NaN
2005-11-16,2005,Noviembre,Línea 6,NaN
2005-11-16,2005,Noviembre,Línea 7,NaN
2005-11-16,2005,Noviembre,Línea 2,NaN
2005-11-16,2005,Noviembre,Línea 4,NaN
2005-11-17,2005,Noviembre,Línea 7,NaN
2005-11-17,2005,Noviembre,Línea 4,NaN
2005-11-17,2005,Noviembre,Línea 3,NaN
2005-11-17,2005,Noviembre,Línea 5,NaN
2005-11-17,2005,Noviembre,Línea 6,NaN
2005-11-17,2005,Noviembre,Línea 1,240167
2005-11-17,2005,Noviembre,Línea 2,NaN
2005-11-18,2005,Noviembre,Línea 2,NaN
2005-11-18,2005,Noviembre,Línea 7,NaN
2005-11-18,2005,Noviembre,Línea 1,237030
2005-11-18,2005,Noviembre,Línea 4,NaN
2005-11-18,2005,Noviembre,Línea 5,NaN
2005-11-18,2005,Noviembre,Línea 6,NaN
2005-11-18,2005,Noviembre,Línea 3,NaN
2005-11-19,2005,Noviembre,Línea 7,NaN
2005-11-19,2005,Noviembre,Línea 1,137233
2005-11-19,2005,Noviembre,Línea 5,NaN
2005-11-19,2005,Noviembre,Línea 6,NaN
2005-11-19,2005,Noviembre,Línea 2,NaN
2005-11-19,2005,Noviembre,Línea 4,NaN
2005-11-19,2005,Noviembre,Línea 3,NaN
2005-11-20,2005,Noviembre,Línea 7,NaN
2005-11-20,2005,Noviembre,Línea 4,NaN
2005-11-20,2005,Noviembre,Línea 6,NaN
2005-11-20,2005,Noviembre,Línea 3,NaN
2005-11-20,2005,Noviembre,Línea 1,65695
2005-11-20,2005,Noviembre,Línea 2,NaN
2005-11-20,2005,Noviembre,Línea 5,NaN
2005-11-21,2005,Noviembre,Línea 1,220687
2005-11-21,2005,Noviembre,Línea 5,NaN
2005-11-21,2005,Noviembre,Línea 7,NaN
2005-11-21,2005,Noviembre,Línea 3,NaN
2005-11-21,2005,Noviembre,Línea 6,NaN
2005-11-21,2005,Noviembre,Línea 2,NaN
2005-11-21,2005,Noviembre,Línea 4,NaN
2005-11-22,2005,Noviembre,Línea 1,233665
2005-11-22,2005,Noviembre,Línea 2,NaN
2005-11-22,2005,Noviembre,Línea 7,NaN
2005-11-22,2005,Noviembre,Línea 5,NaN
2005-11-22,2005,Noviembre,Línea 4,NaN
2005-11-22,2005,Noviembre,Línea 6,NaN
2005-11-22,2005,Noviembre,Línea 3,NaN
2005-11-23,2005,Noviembre,Línea 1,241269
2005-11-23,2005,Noviembre,Línea 7,NaN
2005-11-23,2005,Noviembre,Línea 2,NaN
2005-11-23,2005,Noviembre,Línea 6,NaN
2005-11-23,2005,Noviembre,Línea 5,NaN
2005-11-23,2005,Noviembre,Línea 4,NaN
2005-11-23,2005,Noviembre,Línea 3,NaN
2005-11-24,2005,Noviembre,Línea 4,NaN
2005-11-24,2005,Noviembre,Línea 6,NaN
2005-11-24,2005,Noviembre,Línea 7,NaN
2005-11-24,2005,Noviembre,Línea 1,237822
2005-11-24,2005,Noviembre,Línea 5,NaN
2005-11-24,2005,Noviembre,Línea 3,NaN
2005-11-24,2005,Noviembre,Línea 2,NaN
2005-11-25,2005,Noviembre,Línea 1,243386
2005-11-25,2005,Noviembre,Línea 4,NaN
2005-11-25,2005,Noviembre,Línea 5,NaN
2005-11-25,2005,Noviembre,Línea 2,NaN
2005-11-25,2005,Noviembre,Línea 3,NaN
2005-11-25,2005,Noviembre,Línea 7,NaN
2005-11-25,2005,Noviembre,Línea 6,NaN
2005-11-26,2005,Noviembre,Línea 4,NaN
2005-11-26,2005,Noviembre,Línea 7,NaN
2005-11-26,2005,Noviembre,Línea 5,NaN
2005-11-26,2005,Noviembre,Línea 6,NaN
2005-11-26,2005,Noviembre,Línea 3,NaN
2005-11-26,2005,Noviembre,Línea 1,108038
2005-11-26,2005,Noviembre,Línea 2,NaN
2005-11-27,2005,Noviembre,Línea 7,NaN
2005-11-27,2005,Noviembre,Línea 5,NaN
2005-11-27,2005,Noviembre,Línea 3,NaN
2005-11-27,2005,Noviembre,Línea 2,NaN
2005-11-27,2005,Noviembre,Línea 6,NaN
2005-11-27,2005,Noviembre,Línea 4,NaN
2005-11-27,2005,Noviembre,Línea 1,91846
2005-11-28,2005,Noviembre,Línea 7,NaN
2005-11-28,2005,Noviembre,Línea 3,NaN
2005-11-28,2005,Noviembre,Línea 5,NaN
2005-11-28,2005,Noviembre,Línea 4,NaN
2005-11-28,2005,Noviembre,Línea 6,NaN
2005-11-28,2005,Noviembre,Línea 1,235465
2005-11-28,2005,Noviembre,Línea 2,NaN
2005-11-29,2005,Noviembre,Línea 7,NaN
2005-11-29,2005,Noviembre,Línea 1,232591
2005-11-29,2005,Noviembre,Línea 2,NaN
2005-11-29,2005,Noviembre,Línea 5,NaN
2005-11-29,2005,Noviembre,Línea 3,NaN
2005-11-29,2005,Noviembre,Línea 4,NaN
2005-11-29,2005,Noviembre,Línea 6,NaN
2005-11-30,2005,Noviembre,Línea 7,NaN
2005-11-30,2005,Noviembre,Línea 4,NaN
2005-11-30,2005,Noviembre,Línea 2,NaN
2005-11-30,2005,Noviembre,Línea 1,248064
2005-11-30,2005,Noviembre,Línea 3,NaN
2005-11-30,2005,Noviembre,Línea 5,NaN
2005-11-30,2005,Noviembre,Línea 6,NaN
2005-12-01,2005,Diciembre,Línea 1,241326
2005-12-01,2005,Diciembre,Línea 5,NaN
2005-12-01,2005,Diciembre,Línea 2,NaN
2005-12-01,2005,Diciembre,Línea 6,NaN
2005-12-01,2005,Diciembre,Línea 3,NaN
2005-12-01,2005,Diciembre,Línea 4,NaN
2005-12-01,2005,Diciembre,Línea 7,NaN
2005-12-02,2005,Diciembre,Línea 7,NaN
2005-12-02,2005,Diciembre,Línea 5,NaN
2005-12-02,2005,Diciembre,Línea 2,NaN
2005-12-02,2005,Diciembre,Línea 3,NaN
2005-12-02,2005,Diciembre,Línea 1,257589
2005-12-02,2005,Diciembre,Línea 6,NaN
2005-12-02,2005,Diciembre,Línea 4,NaN
2005-12-03,2005,Diciembre,Línea 7,NaN
2005-12-03,2005,Diciembre,Línea 4,NaN
2005-12-03,2005,Diciembre,Línea 5,NaN
2005-12-03,2005,Diciembre,Línea 2,NaN
2005-12-03,2005,Diciembre,Línea 3,NaN
2005-12-03,2005,Diciembre,Línea 1,140334
2005-12-03,2005,Diciembre,Línea 6,NaN
2005-12-04,2005,Diciembre,Línea 4,NaN
2005-12-04,2005,Diciembre,Línea 7,NaN
2005-12-04,2005,Diciembre,Línea 1,69172
2005-12-04,2005,Diciembre,Línea 2,NaN
2005-12-04,2005,Diciembre,Línea 5,NaN
2005-12-04,2005,Diciembre,Línea 6,NaN
2005-12-04,2005,Diciembre,Línea 3,NaN
2005-12-05,2005,Diciembre,Línea 5,NaN
2005-12-05,2005,Diciembre,Línea 7,NaN
2005-12-05,2005,Diciembre,Línea 1,244344
2005-12-05,2005,Diciembre,Línea 2,NaN
2005-12-05,2005,Diciembre,Línea 6,NaN
2005-12-05,2005,Diciembre,Línea 3,NaN
2005-12-05,2005,Diciembre,Línea 4,NaN
2005-12-06,2005,Diciembre,Línea 5,NaN
2005-12-06,2005,Diciembre,Línea 7,NaN
2005-12-06,2005,Diciembre,Línea 2,NaN
2005-12-06,2005,Diciembre,Línea 4,NaN
2005-12-06,2005,Diciembre,Línea 6,NaN
2005-12-06,2005,Diciembre,Línea 1,235378
2005-12-06,2005,Diciembre,Línea 3,NaN
2005-12-07,2005,Diciembre,Línea 3,NaN
2005-12-07,2005,Diciembre,Línea 7,NaN
2005-12-07,2005,Diciembre,Línea 1,236155
2005-12-07,2005,Diciembre,Línea 6,NaN
2005-12-07,2005,Diciembre,Línea 5,NaN
2005-12-07,2005,Diciembre,Línea 2,NaN
2005-12-07,2005,Diciembre,Línea 4,NaN
2005-12-08,2005,Diciembre,Línea 7,NaN
2005-12-08,2005,Diciembre,Línea 4,NaN
2005-12-08,2005,Diciembre,Línea 5,NaN
2005-12-08,2005,Diciembre,Línea 2,NaN
2005-12-08,2005,Diciembre,Línea 6,NaN
2005-12-08,2005,Diciembre,Línea 3,NaN
2005-12-08,2005,Diciembre,Línea 1,240949
2005-12-09,2005,Diciembre,Línea 1,257655
2005-12-09,2005,Diciembre,Línea 7,NaN
2005-12-09,2005,Diciembre,Línea 4,NaN
2005-12-09,2005,Diciembre,Línea 6,NaN
2005-12-09,2005,Diciembre,Línea 2,NaN
2005-12-09,2005,Diciembre,Línea 5,NaN
2005-12-09,2005,Diciembre,Línea 3,NaN
2005-12-10,2005,Diciembre,Línea 1,139220
2005-12-10,2005,Diciembre,Línea 2,NaN
2005-12-10,2005,Diciembre,Línea 3,NaN
2005-12-10,2005,Diciembre,Línea 5,NaN
2005-12-10,2005,Diciembre,Línea 6,NaN
2005-12-10,2005,Diciembre,Línea 7,NaN
2005-12-10,2005,Diciembre,Línea 4,NaN
2005-12-11,2005,Diciembre,Línea 7,NaN
2005-12-11,2005,Diciembre,Línea 4,NaN
2005-12-11,2005,Diciembre,Línea 1,64149
2005-12-11,2005,Diciembre,Línea 2,NaN
2005-12-11,2005,Diciembre,Línea 6,NaN
2005-12-11,2005,Diciembre,Línea 5,NaN
2005-12-11,2005,Diciembre,Línea 3,NaN
2005-12-12,2005,Diciembre,Línea 1,191673
2005-12-12,2005,Diciembre,Línea 6,NaN
2005-12-12,2005,Diciembre,Línea 4,NaN
2005-12-12,2005,Diciembre,Línea 5,NaN
2005-12-12,2005,Diciembre,Línea 7,NaN
2005-12-12,2005,Diciembre,Línea 2,NaN
2005-12-12,2005,Diciembre,Línea 3,NaN
2005-12-13,2005,Diciembre,Línea 1,239942
2005-12-13,2005,Diciembre,Línea 5,NaN
2005-12-13,2005,Diciembre,Línea 3,NaN
2005-12-13,2005,Diciembre,Línea 4,NaN
2005-12-13,2005,Diciembre,Línea 6,NaN
2005-12-13,2005,Diciembre,Línea 7,NaN
2005-12-13,2005,Diciembre,Línea 2,NaN
2005-12-14,2005,Diciembre,Línea 1,238186
2005-12-14,2005,Diciembre,Línea 4,NaN
2005-12-14,2005,Diciembre,Línea 2,NaN
2005-12-14,2005,Diciembre,Línea 5,NaN
2005-12-14,2005,Diciembre,Línea 3,NaN
2005-12-14,2005,Diciembre,Línea 6,NaN
2005-12-14,2005,Diciembre,Línea 7,NaN
2005-12-15,2005,Diciembre,Línea 6,NaN
2005-12-15,2005,Diciembre,Línea 1,264288
2005-12-15,2005,Diciembre,Línea 5,NaN
2005-12-15,2005,Diciembre,Línea 7,NaN
2005-12-15,2005,Diciembre,Línea 2,NaN
2005-12-15,2005,Diciembre,Línea 4,NaN
2005-12-15,2005,Diciembre,Línea 3,NaN
2005-12-16,2005,Diciembre,Línea 1,258152
2005-12-16,2005,Diciembre,Línea 2,NaN
2005-12-16,2005,Diciembre,Línea 5,NaN
2005-12-16,2005,Diciembre,Línea 6,NaN
2005-12-16,2005,Diciembre,Línea 7,NaN
2005-12-16,2005,Diciembre,Línea 4,NaN
2005-12-16,2005,Diciembre,Línea 3,NaN
2005-12-17,2005,Diciembre,Línea 5,NaN
2005-12-17,2005,Diciembre,Línea 2,NaN
2005-12-17,2005,Diciembre,Línea 7,NaN
2005-12-17,2005,Diciembre,Línea 6,NaN
2005-12-17,2005,Diciembre,Línea 3,NaN
2005-12-17,2005,Diciembre,Línea 1,127259
2005-12-17,2005,Diciembre,Línea 4,NaN
2005-12-18,2005,Diciembre,Línea 1,71348
2005-12-18,2005,Diciembre,Línea 4,NaN
2005-12-18,2005,Diciembre,Línea 3,NaN
2005-12-18,2005,Diciembre,Línea 2,NaN
2005-12-18,2005,Diciembre,Línea 5,NaN
2005-12-18,2005,Diciembre,Línea 6,NaN
2005-12-18,2005,Diciembre,Línea 7,NaN
2005-12-19,2005,Diciembre,Línea 1,217282
2005-12-19,2005,Diciembre,Línea 5,NaN
2005-12-19,2005,Diciembre,Línea 6,NaN
2005-12-19,2005,Diciembre,Línea 3,NaN
2005-12-19,2005,Diciembre,Línea 2,NaN
2005-12-19,2005,Diciembre,Línea 4,NaN
2005-12-19,2005,Diciembre,Línea 7,NaN
2005-12-20,2005,Diciembre,Línea 5,NaN
2005-12-20,2005,Diciembre,Línea 2,NaN
2005-12-20,2005,Diciembre,Línea 6,NaN
2005-12-20,2005,Diciembre,Línea 3,NaN
2005-12-20,2005,Diciembre,Línea 4,NaN
2005-12-20,2005,Diciembre,Línea 7,NaN
2005-12-20,2005,Diciembre,Línea 1,225846
2005-12-21,2005,Diciembre,Línea 1,219905
2005-12-21,2005,Diciembre,Línea 7,NaN
2005-12-21,2005,Diciembre,Línea 3,NaN
2005-12-21,2005,Diciembre,Línea 2,NaN
2005-12-21,2005,Diciembre,Línea 4,NaN
2005-12-21,2005,Diciembre,Línea 5,NaN
2005-12-21,2005,Diciembre,Línea 6,NaN
2005-12-22,2005,Diciembre,Línea 5,NaN
2005-12-22,2005,Diciembre,Línea 7,NaN
2005-12-22,2005,Diciembre,Línea 2,NaN
2005-12-22,2005,Diciembre,Línea 6,NaN
2005-12-22,2005,Diciembre,Línea 1,204220
2005-12-22,2005,Diciembre,Línea 4,NaN
2005-12-22,2005,Diciembre,Línea 3,NaN
2005-12-23,2005,Diciembre,Línea 7,NaN
2005-12-23,2005,Diciembre,Línea 4,NaN
2005-12-23,2005,Diciembre,Línea 3,NaN
2005-12-23,2005,Diciembre,Línea 6,NaN
2005-12-23,2005,Diciembre,Línea 5,NaN
2005-12-23,2005,Diciembre,Línea 1,186059
2005-12-23,2005,Diciembre,Línea 2,NaN
2005-12-24,2005,Diciembre,Línea 7,NaN
2005-12-24,2005,Diciembre,Línea 5,NaN
2005-12-24,2005,Diciembre,Línea 2,NaN
2005-12-24,2005,Diciembre,Línea 6,NaN
2005-12-24,2005,Diciembre,Línea 4,NaN
2005-12-24,2005,Diciembre,Línea 1,69584
2005-12-24,2005,Diciembre,Línea 3,NaN
2005-12-25,2005,Diciembre,Línea 4,NaN
2005-12-25,2005,Diciembre,Línea 1,54298
2005-12-25,2005,Diciembre,Línea 2,NaN
2005-12-25,2005,Diciembre,Línea 5,NaN
2005-12-25,2005,Diciembre,Línea 6,NaN
2005-12-25,2005,Diciembre,Línea 7,NaN
2005-12-25,2005,Diciembre,Línea 3,NaN
2005-12-26,2005,Diciembre,Línea 6,NaN
2005-12-26,2005,Diciembre,Línea 7,NaN
2005-12-26,2005,Diciembre,Línea 5,NaN
2005-12-26,2005,Diciembre,Línea 3,NaN
2005-12-26,2005,Diciembre,Línea 4,NaN
2005-12-26,2005,Diciembre,Línea 1,147057
2005-12-26,2005,Diciembre,Línea 2,NaN
2005-12-27,2005,Diciembre,Línea 7,NaN
2005-12-27,2005,Diciembre,Línea 1,146672
2005-12-27,2005,Diciembre,Línea 2,NaN
2005-12-27,2005,Diciembre,Línea 6,NaN
2005-12-27,2005,Diciembre,Línea 3,NaN
2005-12-27,2005,Diciembre,Línea 4,NaN
2005-12-27,2005,Diciembre,Línea 5,NaN
2005-12-28,2005,Diciembre,Línea 1,152093
2005-12-28,2005,Diciembre,Línea 7,NaN
2005-12-28,2005,Diciembre,Línea 2,NaN
2005-12-28,2005,Diciembre,Línea 5,NaN
2005-12-28,2005,Diciembre,Línea 4,NaN
2005-12-28,2005,Diciembre,Línea 6,NaN
2005-12-28,2005,Diciembre,Línea 3,NaN
2005-12-29,2005,Diciembre,Línea 1,155563
2005-12-29,2005,Diciembre,Línea 5,NaN
2005-12-29,2005,Diciembre,Línea 7,NaN
2005-12-29,2005,Diciembre,Línea 2,NaN
