fecha,mes,anio,linea,tipo_pago,afluencia
2021-07-01,Julio,2021,Línea 3,Prepago,108749
2021-07-01,Julio,2021,Línea 3,Gratuidad,14649
2021-07-01,Julio,2021,Línea 4,Prepago,62778
2021-07-01,Julio,2021,Línea 4,Gratuidad,2810
2021-07-01,Julio,2021,Línea 5,Prepago,144240
2021-07-01,Julio,2021,Línea 5,Gratuidad,15234
2021-07-01,Julio,2021,Línea 6,Prepago,112629
2021-07-01,Julio,2021,Línea 6,Gratuidad,10611
2021-07-01,Julio,2021,Línea 7,Prepago,109091
2021-07-01,Julio,2021,Línea 7,Gratuidad,1193
2021-07-02,Julio,2021,Línea 1,Prepago,294848
2021-07-02,Julio,2021,Línea 1,Gratuidad,14405
2021-07-02,Julio,2021,Línea 2,Prepago,129579
2021-07-02,Julio,2021,Línea 2,Gratuidad,8215
2021-07-02,Julio,2021,Línea 3,Prepago,113882
2021-07-02,Julio,2021,Línea 3,Gratuidad,13986
2021-07-02,Julio,2021,Línea 4,Prepago,63128
2021-07-02,Julio,2021,Línea 4,Gratuidad,2881
2021-07-02,Julio,2021,Línea 5,Prepago,154771
2021-07-02,Julio,2021,Línea 5,Gratuidad,15197
2021-07-02,Julio,2021,Línea 6,Prepago,122495
2021-07-02,Julio,2021,Línea 6,Gratuidad,9782
2021-07-02,Julio,2021,Línea 7,Prepago,97925
2021-07-02,Julio,2021,Línea 7,Gratuidad,1321
2021-07-03,Julio,2021,Línea 1,Prepago,187619
2021-07-03,Julio,2021,Línea 1,Gratuidad,10936
2021-07-03,Julio,2021,Línea 2,Prepago,98431
2021-07-03,Julio,2021,Línea 2,Gratuidad,6730
2021-07-03,Julio,2021,Línea 3,Prepago,89519
2021-07-03,Julio,2021,Línea 3,Gratuidad,10081
2021-07-03,Julio,2021,Línea 4,Prepago,64871
2021-07-03,Julio,2021,Línea 4,Gratuidad,2733
2021-07-03,Julio,2021,Línea 5,Prepago,129171
2021-07-03,Julio,2021,Línea 5,Gratuidad,12807
2021-07-03,Julio,2021,Línea 6,Prepago,87491
2021-07-03,Julio,2021,Línea 6,Gratuidad,7097
2021-07-03,Julio,2021,Línea 7,Prepago,74139
2021-07-03,Julio,2021,Línea 7,Gratuidad,1149
2021-07-04,Julio,2021,Línea 1,Prepago,108401
2021-07-04,Julio,2021,Línea 1,Gratuidad,8031
2021-07-04,Julio,2021,Línea 2,Prepago,58612
2021-07-04,Julio,2021,Línea 2,Gratuidad,4468
2021-07-04,Julio,2021,Línea 3,Prepago,55176
2021-07-04,Julio,2021,Línea 3,Gratuidad,7717
2021-07-04,Julio,2021,Línea 4,Prepago,27918
2021-07-04,Julio,2021,Línea 4,Gratuidad,1841
2021-07-04,Julio,2021,Línea 5,Prepago,79532
2021-07-04,Julio,2021,Línea 5,Gratuidad,10212
2021-07-04,Julio,2021,Línea 6,Prepago,58128
2021-07-04,Julio,2021,Línea 6,Gratuidad,5488
2021-07-04,Julio,2021,Línea 7,Prepago,49157
2021-07-04,Julio,2021,Línea 7,Gratuidad,591
2021-07-05,Julio,2021,Línea 1,Prepago,270938
2021-07-05,Julio,2021,Línea 1,Gratuidad,15134
2021-07-05,Julio,2021,Línea 2,Prepago,122646
2021-07-05,Julio,2021,Línea 2,Gratuidad,7977
2021-07-05,Julio,2021,Línea 3,Prepago,104361
2021-07-05,Julio,2021,Línea 3,Gratuidad,13372
2021-07-05,Julio,2021,Línea 4,Prepago,64602
2021-07-05,Julio,2021,Línea 4,Gratuidad,2963
2021-07-05,Julio,2021,Línea 5,Prepago,142447
2021-07-05,Julio,2021,Línea 5,Gratuidad,15363
2021-07-05,Julio,2021,Línea 6,Prepago,114354
2021-07-05,Julio,2021,Línea 6,Gratuidad,9644
2021-07-05,Julio,2021,Línea 7,Prepago,98773
2021-07-05,Julio,2021,Línea 7,Gratuidad,1436
2021-07-06,Julio,2021,Línea 1,Prepago,274294
2021-07-06,Julio,2021,Línea 1,Gratuidad,14936
2021-07-06,Julio,2021,Línea 2,Prepago,124306
2021-07-06,Julio,2021,Línea 2,Gratuidad,7853
2021-07-06,Julio,2021,Línea 3,Prepago,106158
2021-07-06,Julio,2021,Línea 3,Gratuidad,12337
2021-07-06,Julio,2021,Línea 4,Prepago,58206
2021-07-06,Julio,2021,Línea 4,Gratuidad,2953
2021-07-06,Julio,2021,Línea 5,Prepago,145584
2021-07-06,Julio,2021,Línea 5,Gratuidad,14742
2021-07-06,Julio,2021,Línea 6,Prepago,128915
2021-07-06,Julio,2021,Línea 6,Gratuidad,10263
2021-07-06,Julio,2021,Línea 7,Prepago,77890
2021-07-06,Julio,2021,Línea 7,Gratuidad,1282
2021-07-07,Julio,2021,Línea 1,Prepago,274802
2021-07-07,Julio,2021,Línea 1,Gratuidad,14978
2021-07-07,Julio,2021,Línea 2,Prepago,123077
2021-07-07,Julio,2021,Línea 2,Gratuidad,7922
2021-07-07,Julio,2021,Línea 3,Prepago,107789
2021-07-07,Julio,2021,Línea 3,Gratuidad,12536
2021-07-07,Julio,2021,Línea 4,Prepago,64825
2021-07-07,Julio,2021,Línea 4,Gratuidad,3043
2021-07-07,Julio,2021,Línea 5,Prepago,143416
2021-07-07,Julio,2021,Línea 5,Gratuidad,14988
2021-07-07,Julio,2021,Línea 6,Prepago,127255
2021-07-07,Julio,2021,Línea 6,Gratuidad,10041
2021-07-07,Julio,2021,Línea 7,Prepago,74060
2021-07-07,Julio,2021,Línea 7,Gratuidad,809
2021-07-08,Julio,2021,Línea 1,Prepago,273815
2021-07-08,Julio,2021,Línea 1,Gratuidad,14230
2021-07-08,Julio,2021,Línea 2,Prepago,122696
2021-07-08,Julio,2021,Línea 2,Gratuidad,7444
2021-07-08,Julio,2021,Línea 3,Prepago,107024
2021-07-08,Julio,2021,Línea 3,Gratuidad,12870
2021-07-08,Julio,2021,Línea 4,Prepago,63677
2021-07-08,Julio,2021,Línea 4,Gratuidad,2760
2021-07-08,Julio,2021,Línea 5,Prepago,142035
2021-07-08,Julio,2021,Línea 5,Gratuidad,14533
2021-07-08,Julio,2021,Línea 6,Prepago,127289
2021-07-08,Julio,2021,Línea 6,Gratuidad,9284
2021-07-08,Julio,2021,Línea 7,Prepago,75708
2021-07-08,Julio,2021,Línea 7,Gratuidad,1188
2021-07-09,Julio,2021,Línea 1,Prepago,292528
2021-07-09,Julio,2021,Línea 1,Gratuidad,14738
2021-07-09,Julio,2021,Línea 2,Prepago,126647
2021-07-09,Julio,2021,Línea 2,Gratuidad,7554
2021-07-09,Julio,2021,Línea 3,Prepago,113580
2021-07-09,Julio,2021,Línea 3,Gratuidad,13701
2021-07-09,Julio,2021,Línea 4,Prepago,68593
2021-07-09,Julio,2021,Línea 4,Gratuidad,3069
2021-07-09,Julio,2021,Línea 5,Prepago,150343
2021-07-09,Julio,2021,Línea 5,Gratuidad,14945
2021-07-09,Julio,2021,Línea 6,Prepago,136297
2021-07-09,Julio,2021,Línea 6,Gratuidad,10336
2021-07-09,Julio,2021,Línea 7,Prepago,77526
2021-07-09,Julio,2021,Línea 7,Gratuidad,1120
2021-07-10,Julio,2021,Línea 1,Prepago,185795
2021-07-10,Julio,2021,Línea 1,Gratuidad,10933
2021-07-10,Julio,2021,Línea 2,Prepago,91408
2021-07-10,Julio,2021,Línea 2,Gratuidad,5797
2021-07-10,Julio,2021,Línea 3,Prepago,85798
2021-07-10,Julio,2021,Línea 3,Gratuidad,9373
2021-07-10,Julio,2021,Línea 4,Prepago,66591
2021-07-10,Julio,2021,Línea 4,Gratuidad,2497
2021-07-10,Julio,2021,Línea 5,Prepago,123101
2021-07-10,Julio,2021,Línea 5,Gratuidad,12117
2021-07-10,Julio,2021,Línea 6,Prepago,100202
2021-07-10,Julio,2021,Línea 6,Gratuidad,7796
2021-07-10,Julio,2021,Línea 7,Prepago,71298
2021-07-10,Julio,2021,Línea 7,Gratuidad,890
2021-07-11,Julio,2021,Línea 1,Prepago,106471
2021-07-11,Julio,2021,Línea 1,Gratuidad,7919
2021-07-11,Julio,2021,Línea 2,Prepago,57189
2021-07-11,Julio,2021,Línea 2,Gratuidad,4234
2021-07-11,Julio,2021,Línea 3,Prepago,53249
2021-07-11,Julio,2021,Línea 3,Gratuidad,7682
2021-07-11,Julio,2021,Línea 4,Prepago,27744
2021-07-11,Julio,2021,Línea 4,Gratuidad,1769
2021-07-11,Julio,2021,Línea 5,Prepago,76843
2021-07-11,Julio,2021,Línea 5,Gratuidad,10006
2021-07-11,Julio,2021,Línea 6,Prepago,57970
2021-07-11,Julio,2021,Línea 6,Gratuidad,5576
2021-07-11,Julio,2021,Línea 7,Prepago,52258
2021-07-11,Julio,2021,Línea 7,Gratuidad,736
2021-07-12,Julio,2021,Línea 1,Prepago,262720
2021-07-12,Julio,2021,Línea 1,Gratuidad,14923
2021-07-12,Julio,2021,Línea 2,Prepago,119585
2021-07-12,Julio,2021,Línea 2,Gratuidad,8012
2021-07-12,Julio,2021,Línea 3,Prepago,103118
2021-07-12,Julio,2021,Línea 3,Gratuidad,12256
2021-07-12,Julio,2021,Línea 4,Prepago,58274
2021-07-12,Julio,2021,Línea 4,Gratuidad,2819
2021-07-12,Julio,2021,Línea 5,Prepago,141591
2021-07-12,Julio,2021,Línea 5,Gratuidad,14503
2021-07-12,Julio,2021,Línea 6,Prepago,107959
2021-07-12,Julio,2021,Línea 6,Gratuidad,10149
2021-07-12,Julio,2021,Línea 7,Prepago,76925
2021-07-12,Julio,2021,Línea 7,Gratuidad,1310
2021-07-13,Julio,2021,Línea 1,Prepago,260261
2021-07-13,Julio,2021,Línea 1,Gratuidad,14074
2021-07-13,Julio,2021,Línea 2,Prepago,120331
2021-07-13,Julio,2021,Línea 2,Gratuidad,7560
2021-07-13,Julio,2021,Línea 3,Prepago,103961
2021-07-13,Julio,2021,Línea 3,Gratuidad,10574
2021-07-13,Julio,2021,Línea 4,Prepago,60065
2021-07-13,Julio,2021,Línea 4,Gratuidad,2748
2021-07-13,Julio,2021,Línea 5,Prepago,138537
2021-07-13,Julio,2021,Línea 5,Gratuidad,14474
2021-07-13,Julio,2021,Línea 6,Prepago,108502
2021-07-13,Julio,2021,Línea 6,Gratuidad,9193
2021-07-13,Julio,2021,Línea 7,Prepago,77220
2021-07-13,Julio,2021,Línea 7,Gratuidad,964
2021-07-14,Julio,2021,Línea 1,Prepago,274213
2021-07-14,Julio,2021,Línea 1,Gratuidad,14533
2021-07-14,Julio,2021,Línea 2,Prepago,122784
2021-07-14,Julio,2021,Línea 2,Gratuidad,7755
2021-07-14,Julio,2021,Línea 3,Prepago,106163
2021-07-14,Julio,2021,Línea 3,Gratuidad,11318
2021-07-14,Julio,2021,Línea 4,Prepago,64967
2021-07-14,Julio,2021,Línea 4,Gratuidad,2865
2021-07-14,Julio,2021,Línea 5,Prepago,140539
2021-07-14,Julio,2021,Línea 5,Gratuidad,15016
2021-07-14,Julio,2021,Línea 6,Prepago,120259
2021-07-14,Julio,2021,Línea 6,Gratuidad,9276
2021-07-14,Julio,2021,Línea 7,Prepago,83049
2021-07-14,Julio,2021,Línea 7,Gratuidad,1183
2021-07-15,Julio,2021,Línea 1,Prepago,276548
2021-07-15,Julio,2021,Línea 1,Gratuidad,14595
2021-07-15,Julio,2021,Línea 2,Prepago,123722
2021-07-15,Julio,2021,Línea 2,Gratuidad,7619
2021-07-15,Julio,2021,Línea 3,Prepago,108752
2021-07-15,Julio,2021,Línea 3,Gratuidad,11579
2021-07-15,Julio,2021,Línea 4,Prepago,59694
2021-07-15,Julio,2021,Línea 4,Gratuidad,2662
2021-07-15,Julio,2021,Línea 5,Prepago,144392
2021-07-15,Julio,2021,Línea 5,Gratuidad,14285
2021-07-15,Julio,2021,Línea 6,Prepago,118753
2021-07-15,Julio,2021,Línea 6,Gratuidad,10523
2021-07-15,Julio,2021,Línea 7,Prepago,75649
2021-07-15,Julio,2021,Línea 7,Gratuidad,1078
2021-07-16,Julio,2021,Línea 1,Prepago,291932
2021-07-16,Julio,2021,Línea 1,Gratuidad,15156
2021-07-16,Julio,2021,Línea 2,Prepago,129708
2021-07-16,Julio,2021,Línea 2,Gratuidad,7908
2021-07-16,Julio,2021,Línea 3,Prepago,114288
2021-07-16,Julio,2021,Línea 3,Gratuidad,10833
2021-07-16,Julio,2021,Línea 4,Prepago,68177
2021-07-16,Julio,2021,Línea 4,Gratuidad,2749
2021-07-16,Julio,2021,Línea 5,Prepago,157022
2021-07-16,Julio,2021,Línea 5,Gratuidad,15020
2021-07-16,Julio,2021,Línea 6,Prepago,120634
2021-07-16,Julio,2021,Línea 6,Gratuidad,9631
2021-07-16,Julio,2021,Línea 7,Prepago,83502
2021-07-16,Julio,2021,Línea 7,Gratuidad,1122
2021-07-17,Julio,2021,Línea 1,Prepago,187020
2021-07-17,Julio,2021,Línea 1,Gratuidad,10693
2021-07-17,Julio,2021,Línea 2,Prepago,91676
2021-07-17,Julio,2021,Línea 2,Gratuidad,5735
2021-07-17,Julio,2021,Línea 3,Prepago,84949
2021-07-17,Julio,2021,Línea 3,Gratuidad,8627
2021-07-17,Julio,2021,Línea 4,Prepago,66008
2021-07-17,Julio,2021,Línea 4,Gratuidad,2617
2021-07-17,Julio,2021,Línea 5,Prepago,118325
2021-07-17,Julio,2021,Línea 5,Gratuidad,12120
2021-07-17,Julio,2021,Línea 6,Prepago,89159
2021-07-17,Julio,2021,Línea 6,Gratuidad,7254
2021-07-17,Julio,2021,Línea 7,Prepago,71730
2021-07-17,Julio,2021,Línea 7,Gratuidad,852
2021-07-18,Julio,2021,Línea 1,Prepago,112370
2021-07-18,Julio,2021,Línea 1,Gratuidad,8225
2021-07-18,Julio,2021,Línea 2,Prepago,58319
2021-07-18,Julio,2021,Línea 2,Gratuidad,4181
2021-07-18,Julio,2021,Línea 3,Prepago,55226
2021-07-18,Julio,2021,Línea 3,Gratuidad,6479
2021-07-18,Julio,2021,Línea 4,Prepago,28487
2021-07-18,Julio,2021,Línea 4,Gratuidad,1793
2021-07-18,Julio,2021,Línea 5,Prepago,76808
2021-07-18,Julio,2021,Línea 5,Gratuidad,9387
2021-07-18,Julio,2021,Línea 6,Prepago,58183
2021-07-18,Julio,2021,Línea 6,Gratuidad,5602
2021-07-18,Julio,2021,Línea 7,Prepago,45291
2021-07-18,Julio,2021,Línea 7,Gratuidad,753
2021-07-19,Julio,2021,Línea 1,Prepago,259219
2021-07-19,Julio,2021,Línea 1,Gratuidad,14219
2021-07-19,Julio,2021,Línea 2,Prepago,118676
2021-07-19,Julio,2021,Línea 2,Gratuidad,7945
2021-07-19,Julio,2021,Línea 3,Prepago,99103
2021-07-19,Julio,2021,Línea 3,Gratuidad,10845
2021-07-19,Julio,2021,Línea 4,Prepago,62401
2021-07-19,Julio,2021,Línea 4,Gratuidad,2880
2021-07-19,Julio,2021,Línea 5,Prepago,142246
2021-07-19,Julio,2021,Línea 5,Gratuidad,14752
2021-07-19,Julio,2021,Línea 6,Prepago,108572
2021-07-19,Julio,2021,Línea 6,Gratuidad,8772
2021-07-19,Julio,2021,Línea 7,Prepago,83395
2021-07-19,Julio,2021,Línea 7,Gratuidad,829
2021-07-20,Julio,2021,Línea 1,Prepago,264883
2021-07-20,Julio,2021,Línea 1,Gratuidad,13856
2021-07-20,Julio,2021,Línea 2,Prepago,122354
2021-07-20,Julio,2021,Línea 2,Gratuidad,6421
2021-07-20,Julio,2021,Línea 3,Prepago,101004
2021-07-20,Julio,2021,Línea 3,Gratuidad,10274
2021-07-20,Julio,2021,Línea 4,Prepago,60874
2021-07-20,Julio,2021,Línea 4,Gratuidad,2677
2021-07-20,Julio,2021,Línea 5,Prepago,139773
2021-07-20,Julio,2021,Línea 5,Gratuidad,14283
2021-07-20,Julio,2021,Línea 6,Prepago,117374
2021-07-20,Julio,2021,Línea 6,Gratuidad,9190
2021-07-20,Julio,2021,Línea 7,Prepago,88005
2021-07-20,Julio,2021,Línea 7,Gratuidad,1516
2021-07-21,Julio,2021,Línea 1,Prepago,255904
2021-07-21,Julio,2021,Línea 1,Gratuidad,14429
2021-07-21,Julio,2021,Línea 2,Prepago,121429
2021-07-21,Julio,2021,Línea 2,Gratuidad,5740
2021-07-21,Julio,2021,Línea 3,Prepago,100841
2021-07-21,Julio,2021,Línea 3,Gratuidad,9025
2021-07-21,Julio,2021,Línea 4,Prepago,64424
2021-07-21,Julio,2021,Línea 4,Gratuidad,2939
2021-07-21,Julio,2021,Línea 5,Prepago,142974
2021-07-21,Julio,2021,Línea 5,Gratuidad,14292
2021-07-21,Julio,2021,Línea 6,Prepago,115561
2021-07-21,Julio,2021,Línea 6,Gratuidad,9762
2021-07-21,Julio,2021,Línea 7,Prepago,100840
2021-07-21,Julio,2021,Línea 7,Gratuidad,1516
2021-07-22,Julio,2021,Línea 1,Prepago,261422
2021-07-22,Julio,2021,Línea 1,Gratuidad,13958
2021-07-22,Julio,2021,Línea 2,Prepago,115712
2021-07-22,Julio,2021,Línea 2,Gratuidad,8015
2021-07-22,Julio,2021,Línea 3,Prepago,99645
2021-07-22,Julio,2021,Línea 3,Gratuidad,9713
2021-07-22,Julio,2021,Línea 4,Prepago,61646
2021-07-22,Julio,2021,Línea 4,Gratuidad,2562
2021-07-22,Julio,2021,Línea 5,Prepago,140150
2021-07-22,Julio,2021,Línea 5,Gratuidad,13797
2021-07-22,Julio,2021,Línea 6,Prepago,115180
2021-07-22,Julio,2021,Línea 6,Gratuidad,8574
2021-07-22,Julio,2021,Línea 7,Prepago,92824
2021-07-22,Julio,2021,Línea 7,Gratuidad,1284
2021-07-23,Julio,2021,Línea 1,Prepago,276769
2021-07-23,Julio,2021,Línea 1,Gratuidad,14198
2021-07-23,Julio,2021,Línea 2,Prepago,120386
2021-07-23,Julio,2021,Línea 2,Gratuidad,8069
2021-07-23,Julio,2021,Línea 3,Prepago,108656
2021-07-23,Julio,2021,Línea 3,Gratuidad,9604
2021-07-23,Julio,2021,Línea 4,Prepago,63626
2021-07-23,Julio,2021,Línea 4,Gratuidad,2581
2021-07-23,Julio,2021,Línea 5,Prepago,151676
2021-07-23,Julio,2021,Línea 5,Gratuidad,14775
2021-07-23,Julio,2021,Línea 6,Prepago,126827
2021-07-23,Julio,2021,Línea 6,Gratuidad,9608
2021-07-23,Julio,2021,Línea 7,Prepago,98288
2021-07-23,Julio,2021,Línea 7,Gratuidad,1637
2021-07-24,Julio,2021,Línea 1,Prepago,178113
2021-07-24,Julio,2021,Línea 1,Gratuidad,10434
2021-07-24,Julio,2021,Línea 2,Prepago,87612
2021-07-24,Julio,2021,Línea 2,Gratuidad,5949
2021-07-24,Julio,2021,Línea 3,Prepago,84715
2021-07-24,Julio,2021,Línea 3,Gratuidad,7310
2021-07-24,Julio,2021,Línea 4,Prepago,61514
2021-07-24,Julio,2021,Línea 4,Gratuidad,2488
2021-07-24,Julio,2021,Línea 5,Prepago,114363
2021-07-24,Julio,2021,Línea 5,Gratuidad,11652
2021-07-24,Julio,2021,Línea 6,Prepago,86084
2021-07-24,Julio,2021,Línea 6,Gratuidad,7629
2021-07-24,Julio,2021,Línea 7,Prepago,70966
2021-07-24,Julio,2021,Línea 7,Gratuidad,1011
2021-07-25,Julio,2021,Línea 1,Prepago,103090
2021-07-25,Julio,2021,Línea 1,Gratuidad,7814
2021-07-25,Julio,2021,Línea 2,Prepago,55525
2021-07-25,Julio,2021,Línea 2,Gratuidad,4604
2021-07-25,Julio,2021,Línea 3,Prepago,49255
2021-07-25,Julio,2021,Línea 3,Gratuidad,6052
2021-07-25,Julio,2021,Línea 4,Prepago,26668
2021-07-25,Julio,2021,Línea 4,Gratuidad,1761
2021-07-25,Julio,2021,Línea 5,Prepago,80232
2021-07-25,Julio,2021,Línea 5,Gratuidad,9558
2021-07-25,Julio,2021,Línea 6,Prepago,55787
2021-07-25,Julio,2021,Línea 6,Gratuidad,5486
2021-07-25,Julio,2021,Línea 7,Prepago,44664
2021-07-25,Julio,2021,Línea 7,Gratuidad,600
2021-07-26,Julio,2021,Línea 1,Prepago,252885
2021-07-26,Julio,2021,Línea 1,Gratuidad,13478
2021-07-26,Julio,2021,Línea 2,Prepago,112303
2021-07-26,Julio,2021,Línea 2,Gratuidad,7932
2021-07-26,Julio,2021,Línea 3,Prepago,94145
2021-07-26,Julio,2021,Línea 3,Gratuidad,8763
2021-07-26,Julio,2021,Línea 4,Prepago,56374
2021-07-26,Julio,2021,Línea 4,Gratuidad,2595
2021-07-26,Julio,2021,Línea 5,Prepago,134487
2021-07-26,Julio,2021,Línea 5,Gratuidad,13906
2021-07-26,Julio,2021,Línea 6,Prepago,104050
2021-07-26,Julio,2021,Línea 6,Gratuidad,9223
2021-07-26,Julio,2021,Línea 7,Prepago,88691
2021-07-26,Julio,2021,Línea 7,Gratuidad,1273
2021-07-27,Julio,2021,Línea 1,Prepago,256242
2021-07-27,Julio,2021,Línea 1,Gratuidad,14175
2021-07-27,Julio,2021,Línea 2,Prepago,117503
2021-07-27,Julio,2021,Línea 2,Gratuidad,7915
2021-07-27,Julio,2021,Línea 3,Prepago,102242
2021-07-27,Julio,2021,Línea 3,Gratuidad,9943
2021-07-27,Julio,2021,Línea 4,Prepago,59095
2021-07-27,Julio,2021,Línea 4,Gratuidad,2726
2021-07-27,Julio,2021,Línea 5,Prepago,138585
2021-07-27,Julio,2021,Línea 5,Gratuidad,13663
2021-07-27,Julio,2021,Línea 6,Prepago,121385
2021-07-27,Julio,2021,Línea 6,Gratuidad,9871
2021-07-27,Julio,2021,Línea 7,Prepago,96559
2021-07-27,Julio,2021,Línea 7,Gratuidad,1594
2021-07-28,Julio,2021,Línea 1,Prepago,256145
2021-07-28,Julio,2021,Línea 1,Gratuidad,13955
2021-07-28,Julio,2021,Línea 2,Prepago,117248
2021-07-28,Julio,2021,Línea 2,Gratuidad,7757
2021-07-28,Julio,2021,Línea 3,Prepago,99911
2021-07-28,Julio,2021,Línea 3,Gratuidad,9874
2021-07-28,Julio,2021,Línea 4,Prepago,57532
2021-07-28,Julio,2021,Línea 4,Gratuidad,2569
2021-07-28,Julio,2021,Línea 5,Prepago,135493
2021-07-28,Julio,2021,Línea 5,Gratuidad,13892
2021-07-28,Julio,2021,Línea 6,Prepago,118495
2021-07-28,Julio,2021,Línea 6,Gratuidad,9215
2021-07-28,Julio,2021,Línea 7,Prepago,102068
2021-07-28,Julio,2021,Línea 7,Gratuidad,1196
2021-07-29,Julio,2021,Línea 1,Prepago,259114
2021-07-29,Julio,2021,Línea 1,Gratuidad,13815
2021-07-29,Julio,2021,Línea 2,Prepago,119290
2021-07-29,Julio,2021,Línea 2,Gratuidad,7585
2021-07-29,Julio,2021,Línea 3,Prepago,103985
2021-07-29,Julio,2021,Línea 3,Gratuidad,9589
2021-07-29,Julio,2021,Línea 4,Prepago,62084
2021-07-29,Julio,2021,Línea 4,Gratuidad,2595
2021-07-29,Julio,2021,Línea 5,Prepago,140742
2021-07-29,Julio,2021,Línea 5,Gratuidad,13662
2021-07-29,Julio,2021,Línea 6,Prepago,126231
2021-07-29,Julio,2021,Línea 6,Gratuidad,9401
2021-07-29,Julio,2021,Línea 7,Prepago,99380
2021-07-29,Julio,2021,Línea 7,Gratuidad,1497
2021-07-30,Julio,2021,Línea 1,Prepago,277519
2021-07-30,Julio,2021,Línea 1,Gratuidad,14478
2021-07-30,Julio,2021,Línea 2,Prepago,123097
2021-07-30,Julio,2021,Línea 2,Gratuidad,8058
2021-07-30,Julio,2021,Línea 3,Prepago,105314
2021-07-30,Julio,2021,Línea 3,Gratuidad,9728
2021-07-30,Julio,2021,Línea 4,Prepago,62199
2021-07-30,Julio,2021,Línea 4,Gratuidad,2714
2021-07-30,Julio,2021,Línea 5,Prepago,151203
2021-07-30,Julio,2021,Línea 5,Gratuidad,14327
2021-07-30,Julio,2021,Línea 6,Prepago,127889
2021-07-30,Julio,2021,Línea 6,Gratuidad,9630
2021-07-30,Julio,2021,Línea 7,Prepago,96477
2021-07-30,Julio,2021,Línea 7,Gratuidad,1552
2021-07-31,Julio,2021,Línea 1,Prepago,178015
2021-07-31,Julio,2021,Línea 1,Gratuidad,10762
2021-07-31,Julio,2021,Línea 2,Prepago,91408
2021-07-31,Julio,2021,Línea 2,Gratuidad,6499
2021-07-31,Julio,2021,Línea 3,Prepago,83798
2021-07-31,Julio,2021,Línea 3,Gratuidad,8076
2021-07-31,Julio,2021,Línea 4,Prepago,62796
2021-07-31,Julio,2021,Línea 4,Gratuidad,2541
2021-07-31,Julio,2021,Línea 5,Prepago,113755
2021-07-31,Julio,2021,Línea 5,Gratuidad,11487
2021-07-31,Julio,2021,Línea 6,Prepago,96587
2021-07-31,Julio,2021,Línea 6,Gratuidad,7547
2021-07-31,Julio,2021,Línea 7,Prepago,73313
2021-07-31,Julio,2021,Línea 7,Gratuidad,846
2021-08-01,Agosto,2021,Línea 1,Prepago,106543
2021-08-01,Agosto,2021,Línea 1,Gratuidad,7815
2021-08-01,Agosto,2021,Línea 2,Prepago,57136
2021-08-01,Agosto,2021,Línea 2,Gratuidad,4831
2021-08-01,Agosto,2021,Línea 3,Prepago,49721
2021-08-01,Agosto,2021,Línea 3,Gratuidad,5027
2021-08-01,Agosto,2021,Línea 4,Prepago,27400
2021-08-01,Agosto,2021,Línea 4,Gratuidad,1844
2021-08-01,Agosto,2021,Línea 5,Prepago,78074
2021-08-01,Agosto,2021,Línea 5,Gratuidad,9872
2021-08-01,Agosto,2021,Línea 6,Prepago,56130
2021-08-01,Agosto,2021,Línea 6,Gratuidad,5691
2021-08-01,Agosto,2021,Línea 7,Prepago,45812
2021-08-01,Agosto,2021,Línea 7,Gratuidad,824
2021-08-02,Agosto,2021,Línea 1,Prepago,252238
2021-08-02,Agosto,2021,Línea 1,Gratuidad,14557
2021-08-02,Agosto,2021,Línea 2,Prepago,118982
2021-08-02,Agosto,2021,Línea 2,Gratuidad,8098
2021-08-02,Agosto,2021,Línea 3,Prepago,101119
2021-08-02,Agosto,2021,Línea 3,Gratuidad,7900
2021-08-02,Agosto,2021,Línea 4,Prepago,63582
2021-08-02,Agosto,2021,Línea 4,Gratuidad,2723
2021-08-02,Agosto,2021,Línea 5,Prepago,142789
2021-08-02,Agosto,2021,Línea 5,Gratuidad,14357
2021-08-02,Agosto,2021,Línea 6,Prepago,108156
2021-08-02,Agosto,2021,Línea 6,Gratuidad,10220
2021-08-02,Agosto,2021,Línea 7,Prepago,81289
2021-08-02,Agosto,2021,Línea 7,Gratuidad,1483
2021-08-03,Agosto,2021,Línea 1,Prepago,258957
2021-08-03,Agosto,2021,Línea 1,Gratuidad,14179
2021-08-03,Agosto,2021,Línea 2,Prepago,118372
2021-08-03,Agosto,2021,Línea 2,Gratuidad,7929
2021-08-03,Agosto,2021,Línea 3,Prepago,96095
2021-08-03,Agosto,2021,Línea 3,Gratuidad,8647
2021-08-03,Agosto,2021,Línea 4,Prepago,62642
2021-08-03,Agosto,2021,Línea 4,Gratuidad,2646
2021-08-03,Agosto,2021,Línea 5,Prepago,140798
2021-08-03,Agosto,2021,Línea 5,Gratuidad,13781
2021-08-03,Agosto,2021,Línea 6,Prepago,109735
2021-08-03,Agosto,2021,Línea 6,Gratuidad,9733
2021-08-03,Agosto,2021,Línea 7,Prepago,96472
2021-08-03,Agosto,2021,Línea 7,Gratuidad,1270
2021-08-04,Agosto,2021,Línea 1,Prepago,263411
2021-08-04,Agosto,2021,Línea 1,Gratuidad,14385
2021-08-04,Agosto,2021,Línea 2,Prepago,118608
2021-08-04,Agosto,2021,Línea 2,Gratuidad,8088
2021-08-04,Agosto,2021,Línea 3,Prepago,102753
2021-08-04,Agosto,2021,Línea 3,Gratuidad,8383
2021-08-04,Agosto,2021,Línea 4,Prepago,65719
2021-08-04,Agosto,2021,Línea 4,Gratuidad,2751
